date,store,item,sales
2013-07-11,6,15,78
2013-07-11,2,46,83
2013-07-12,5,42,35
2013-07-13,10,45,96
2013-07-13,7,4,13
2013-07-13,2,16,40
2013-07-13,4,35,71
2013-07-13,10,20,61
2013-07-13,10,44,45
2013-07-13,2,30,64
2013-07-13,9,29,92
2013-07-14,7,6,56
2013-07-14,10,35,92
2013-07-14,9,16,31
2013-07-14,1,33,74
2013-07-14,7,46,49
2013-07-14,9,20,55
2013-07-14,10,18,135
2013-07-15,8,2,68
2013-07-15,7,44,23
2013-07-15,6,49,20
2013-07-16,2,31,76
2013-07-16,7,12,49
2013-07-16,4,37,28
2013-07-17,8,28,109
2013-07-17,9,17,40
2013-07-17,8,26,52
2013-07-17,8,36,89
2013-07-17,9,4,26
2013-07-17,1,21,34
2013-07-17,6,3,31
2013-07-18,1,20,45
2013-07-18,6,25,52
2013-07-18,8,16,30
2013-07-18,4,2,70
2013-07-18,10,40,37
2013-07-18,9,42,38
2013-07-18,6,43,34
2013-07-19,8,13,131
2013-07-19,5,36,64
2013-07-19,4,9,67
2013-07-20,5,32,33
2013-07-20,9,17,34
2013-07-20,9,7,59
2013-07-20,7,46,53
2013-07-20,2,29,102
2013-07-20,10,43,69
2013-07-20,6,22,86
2013-07-20,1,35,65
2013-07-20,8,19,72
2013-07-21,7,1,12
2013-07-21,4,38,107
2013-07-21,1,24,71
2013-07-21,10,33,82
2013-07-21,9,14,60
2013-07-21,4,42,49
2013-07-22,8,44,27
2013-07-22,9,48,49
2013-07-22,2,44,40
2013-07-22,9,47,19
2013-07-22,4,29,71
2013-07-23,4,36,76
2013-07-23,1,22,76
2013-07-23,2,32,56
2013-07-23,5,50,47
2013-07-23,4,13,89
2013-07-23,7,11,46
2013-07-25,9,47,22
2013-07-25,1,39,33
2013-07-25,4,19,57
2013-07-25,7,45,70
2013-07-25,10,29,79
2013-07-25,1,37,32
2013-07-26,4,38,91
2013-07-26,1,31,65
2013-07-26,3,12,88
2013-07-26,4,10,91
2013-07-26,2,36,112
2013-07-27,6,1,17
2013-07-27,4,2,69
2013-07-27,5,48,51
2013-07-27,1,1,19
2013-07-28,2,9,83
2013-07-28,8,49,42
2013-07-28,9,45,97
2013-07-28,7,28,87
2013-07-28,9,37,42
2013-07-28,2,20,74
2013-07-28,4,16,35
2013-07-28,6,36,78
2013-07-28,6,47,27
2013-07-28,6,34,16
2013-07-28,6,18,100
2013-07-28,6,11,75
2013-07-29,9,50,61
2013-07-29,6,12,48
2013-07-29,8,16,21
2013-07-29,9,9,55
2013-07-29,7,1,13
2013-07-29,6,18,44
2013-07-30,1,5,17
2013-07-31,9,15,87
2013-07-31,2,15,111
2013-07-31,4,13,96
2013-07-31,4,1,21
2013-07-31,5,25,58
2013-07-31,6,43,42
2013-07-31,9,31,57
2013-08-01,3,17,32
2013-08-01,4,35,59
2013-08-01,4,30,43
2013-08-01,10,4,24
2013-08-01,5,3,27
2013-08-02,10,2,66
2013-08-02,5,21,35
2013-08-02,2,12,87
2013-08-02,1,27,19
2013-08-03,1,26,50
2013-08-03,10,45,94
2013-08-03,8,18,108
2013-08-03,6,48,44
2013-08-04,10,37,46
2013-08-04,5,28,73
2013-08-04,7,37,25
2013-08-04,4,41,26
2013-08-04,2,44,53
2013-08-04,7,20,30
2013-08-04,5,44,27
2013-08-04,7,30,25
2013-08-05,7,12,36
2013-08-06,6,30,23
2013-08-06,5,22,40
2013-08-07,7,9,27
2013-08-07,7,1,13
2013-08-07,5,40,18
2013-08-07,3,34,26
2013-08-07,6,20,32
2013-08-07,4,24,73
2013-08-08,3,24,68
2013-08-08,6,22,54
2013-08-08,3,38,89
2013-08-09,8,5,25
2013-08-09,5,42,38
2013-08-09,9,43,54
2013-08-09,9,24,68
2013-08-09,4,16,24
2013-08-10,4,30,44
2013-08-10,9,47,21
2013-08-10,10,14,55
2013-08-10,8,19,51
2013-08-10,4,23,45
2013-08-10,6,11,65
2013-08-10,6,28,84
2013-08-10,8,8,100
2013-08-11,10,45,105
2013-08-11,6,42,27
2013-08-11,1,37,37
2013-08-11,10,43,78
2013-08-12,6,28,42
2013-08-12,9,2,36
2013-08-12,8,21,40
2013-08-12,1,48,38
2013-08-12,2,2,55
2013-08-12,1,32,29
2013-08-13,10,16,23
2013-08-13,2,45,103
2013-08-13,4,19,39
2013-08-13,4,10,64
2013-08-13,2,27,22
2013-08-13,5,34,12
2013-08-13,6,5,9
2013-08-14,3,34,26
2013-08-14,3,3,31
2013-08-14,6,18,67
2013-08-15,10,2,54
2013-08-15,5,3,21
2013-08-15,8,38,100
2013-08-15,2,19,50
2013-08-16,3,8,77
2013-08-16,5,25,56
2013-08-16,4,36,93
2013-08-16,3,23,35
2013-08-16,3,18,98
2013-08-16,3,46,83
2013-08-17,3,31,54
2013-08-17,5,10,64
2013-08-17,9,41,33
2013-08-17,10,38,80
2013-08-17,8,29,91
2013-08-18,8,26,65
2013-08-18,5,42,23
2013-08-18,10,37,36
2013-08-18,3,2,78
2013-08-19,8,12,69
2013-08-19,6,26,42
2013-08-20,7,7,28
2013-08-20,9,19,40
2013-08-20,2,14,58
2013-08-20,1,3,31
2013-08-20,4,50,53
2013-08-21,5,45,45
2013-08-21,8,46,57
2013-08-21,1,36,57
2013-08-21,5,9,38
2013-08-21,5,24,43
2013-08-21,10,10,79
2013-08-21,3,34,24
2013-08-22,7,2,41
2013-08-22,8,37,25
2013-08-22,7,23,22
2013-08-22,5,30,25
2013-08-23,3,42,38
2013-08-23,6,2,37
2013-08-23,5,40,21
2013-08-23,1,40,26
2013-08-23,7,17,12
2013-08-23,10,50,78
2013-08-23,1,29,69
2013-08-24,8,29,83
2013-08-24,4,12,73
2013-08-24,1,10,68
2013-08-24,9,48,63
2013-08-25,8,14,87
2013-08-25,9,18,106
2013-08-25,7,20,43
2013-08-25,8,9,76
2013-08-25,5,37,30
2013-08-26,6,5,13
2013-08-26,1,10,48
2013-08-26,9,31,37
2013-08-26,1,40,22
2013-08-26,3,10,53
2013-08-26,9,12,57
2013-08-27,3,21,28
2013-08-27,3,1,14
2013-08-27,2,22,69
2013-08-27,4,23,27
2013-08-27,5,26,37
2013-08-27,10,4,22
2013-08-27,4,26,46
2013-08-27,7,33,38
2013-08-27,1,49,30
2013-08-27,5,6,25
2013-08-28,6,48,39
2013-08-28,1,37,19
2013-08-28,8,29,76
2013-08-28,10,17,38
2013-08-28,7,26,24
2013-08-29,7,38,45
2013-08-29,2,11,79
2013-08-29,2,31,75
2013-08-29,9,24,62
2013-08-29,6,28,53
2013-08-29,8,39,55
2013-08-29,1,13,64
2013-08-30,2,26,58
2013-08-30,2,50,81
2013-08-30,1,18,67
2013-08-31,10,39,45
2013-08-31,7,34,17
2013-08-31,6,23,14
2013-08-31,5,20,31
2013-09-01,6,5,12
2013-09-01,7,46,42
2013-09-01,10,13,85
2013-09-01,4,31,54
2013-09-01,7,33,49
2013-09-01,3,30,54
2013-09-01,1,28,80
2013-09-01,8,45,96
2013-09-02,6,11,54
2013-09-02,1,18,50
2013-09-02,9,35,64
2013-09-02,1,29,43
2013-09-02,10,14,44
2013-09-02,3,24,46
2013-09-02,4,43,41
2013-09-02,7,12,46
2013-09-03,6,14,38
2013-09-03,7,36,40
2013-09-03,7,8,38
2013-09-03,4,14,50
2013-09-03,8,33,76
2013-09-03,9,14,45
2013-09-03,10,28,74
2013-09-03,8,38,84
2013-09-04,4,6,54
2013-09-04,5,34,12
2013-09-04,8,18,88
2013-09-04,3,9,58
2013-09-05,6,7,37
2013-09-05,7,48,24
2013-09-05,1,26,33
2013-09-06,8,45,104
2013-09-06,4,27,26
2013-09-06,6,31,48
2013-09-06,2,14,66
2013-09-06,3,9,69
2013-09-06,4,38,70
2013-09-07,9,46,53
2013-09-07,9,9,58
2013-09-07,3,6,70
2013-09-07,9,44,25
2013-09-07,2,14,77
2013-09-08,5,21,31
2013-09-08,3,30,47
2013-09-08,7,26,27
2013-09-08,3,18,108
2013-09-08,4,18,88
2013-09-08,2,28,120
2013-09-08,7,14,41
2013-09-09,10,12,69
2013-09-09,6,38,33
2013-09-09,8,48,44
2013-09-09,6,5,12
2013-09-09,8,9,47
2013-09-09,2,3,37
2013-09-09,5,38,46
2013-09-10,3,38,91
2013-09-10,4,12,58
2013-09-10,2,46,72
2013-09-10,8,42,38
2013-09-10,6,44,22
2013-09-10,9,19,33
2013-09-10,6,34,15
2013-09-10,9,27,10
2013-09-10,5,34,16
2013-09-10,8,18,79
2013-09-11,5,5,13
2013-09-11,9,26,42
2013-09-11,5,6,31
2013-09-12,3,42,43
2013-09-12,4,19,34
2013-09-13,4,16,16
2013-09-13,1,41,20
2013-09-13,6,33,58
2013-09-13,2,15,88
2013-09-13,5,18,61
2013-09-13,8,21,46
2013-09-13,9,7,54
2013-09-13,9,43,44
2013-09-14,3,15,98
2013-09-14,9,39,44
2013-09-14,1,12,54
2013-09-14,9,49,37
2013-09-14,5,11,53
2013-09-14,1,48,44
2013-09-14,10,24,82
2013-09-15,5,27,19
2013-09-15,4,40,32
2013-09-15,6,14,43
2013-09-15,3,26,62
2013-09-16,5,43,34
2013-09-16,8,29,58
2013-09-16,1,29,50
2013-09-16,5,46,39
2013-09-16,5,35,32
2013-09-16,6,1,10
2013-09-16,3,4,24
2013-09-16,4,27,13
2013-09-16,1,15,69
2013-09-17,4,28,75
2013-09-17,2,33,65
2013-09-17,7,18,34
2013-09-17,1,18,62
2013-09-18,7,1,8
2013-09-18,3,13,93
2013-09-18,5,35,37
2013-09-18,2,47,19
2013-09-18,2,11,77
2013-09-18,10,5,9
2013-09-19,4,33,68
2013-09-19,1,28,59
2013-09-19,2,20,49
2013-09-20,1,45,62
2013-09-20,2,11,82
2013-09-20,10,34,31
2013-09-20,10,2,58
2013-09-20,5,43,28
2013-09-20,7,15,47
2013-09-20,3,14,63
2013-09-20,3,3,34
2013-09-20,6,36,59
2013-09-20,7,45,54
2013-09-20,10,12,79
2013-09-21,3,7,75
2013-09-21,7,17,27
2013-09-21,7,22,49
2013-09-21,10,39,58
2013-09-22,9,50,60
2013-09-22,8,23,32
2013-09-22,5,40,23
2013-09-22,5,32,40
2013-09-22,8,3,51
2013-09-22,2,41,33
2013-09-22,3,31,85
2013-09-22,7,31,44
2013-09-23,7,49,10
2013-09-23,1,24,33
2013-09-23,4,30,34
2013-09-23,9,3,25
2013-09-23,4,7,55
2013-09-23,10,28,82
2013-09-23,9,38,63
2013-09-23,10,17,32
2013-09-23,7,47,15
2013-09-23,6,9,22
2013-09-23,1,44,25
2013-09-24,1,21,26
2013-09-24,10,42,28
2013-09-24,10,15,82
2013-09-24,10,45,72
2013-09-24,4,23,28
2013-09-24,8,16,31
2013-09-24,5,17,24
2013-09-24,2,16,30
2013-09-25,2,17,35
2013-09-25,6,10,41
2013-09-25,9,27,19
2013-09-25,8,41,15
2013-09-25,9,32,27
2013-09-25,5,30,22
2013-09-26,8,7,53
2013-09-26,4,33,70
2013-09-26,8,5,15
2013-09-26,9,10,68
2013-09-26,2,14,65
2013-09-26,5,17,16
2013-09-27,8,11,83
2013-09-27,9,25,85
2013-09-27,1,39,36
2013-09-27,4,17,42
2013-09-28,3,3,44
2013-09-28,6,42,26
2013-09-28,2,17,34
2013-09-28,5,44,19
2013-09-29,3,45,102
2013-09-29,4,1,19
2013-09-29,5,7,52
2013-09-29,1,8,76
2013-09-30,10,14,42
2013-09-30,2,8,59
2013-09-30,6,45,36
2013-09-30,5,49,13
2013-09-30,10,40,22
2013-09-30,9,32,40
2013-09-30,10,24,55
2013-09-30,5,10,36
2013-10-01,9,39,42
2013-10-01,6,13,41
2013-10-01,10,7,50
2013-10-01,3,45,67
2013-10-01,8,13,85
2013-10-01,2,48,45
2013-10-02,2,43,51
2013-10-02,2,40,30
2013-10-02,2,22,88
2013-10-02,1,28,60
2013-10-02,5,13,44
2013-10-02,8,47,22
2013-10-02,9,28,71
2013-10-02,1,25,55
2013-10-03,10,21,44
2013-10-03,3,38,83
2013-10-03,7,36,48
2013-10-03,6,18,42
2013-10-03,9,42,25
2013-10-03,6,33,41
2013-10-03,10,47,18
2013-10-03,3,18,66
2013-10-04,1,8,61
2013-10-04,8,38,76
2013-10-05,10,12,68
2013-10-05,8,43,54
2013-10-05,6,14,45
2013-10-05,4,38,65
2013-10-06,6,1,11
2013-10-06,3,36,83
2013-10-06,5,42,31
2013-10-06,7,18,59
2013-10-06,2,47,30
2013-10-06,2,16,32
2013-10-06,3,5,14
2013-10-06,8,6,64
2013-10-06,5,12,64
2013-10-07,5,44,23
2013-10-07,9,45,63
2013-10-07,5,8,36
2013-10-08,1,47,10
2013-10-08,4,33,43
2013-10-08,2,47,19
2013-10-08,4,48,49
2013-10-09,3,7,64
2013-10-09,7,6,32
2013-10-09,4,23,22
2013-10-09,1,22,48
2013-10-09,8,2,61
2013-10-09,9,41,11
2013-10-10,10,9,50
2013-10-10,9,50,71
2013-10-10,7,41,15
2013-10-11,10,14,60
2013-10-11,8,49,29
2013-10-11,5,34,20
2013-10-11,3,3,42
2013-10-11,2,32,51
2013-10-11,7,19,30
2013-10-11,6,40,22
2013-10-11,5,2,42
2013-10-12,1,48,44
2013-10-12,7,19,28
2013-10-12,10,31,54
2013-10-12,6,6,42
2013-10-12,2,4,20
2013-10-12,6,23,22
2013-10-12,6,17,26
2013-10-13,2,34,37
2013-10-13,3,50,65
2013-10-13,5,8,73
2013-10-13,1,37,22
2013-10-14,8,11,51
2013-10-14,3,19,31
2013-10-14,8,4,18
2013-10-14,1,17,21
2013-10-14,8,23,20
2013-10-14,3,46,44
2013-10-14,9,12,39
2013-10-14,8,43,44
2013-10-15,2,26,29
2013-10-15,2,9,53
2013-10-15,1,49,17
2013-10-15,6,23,16
2013-10-15,7,14,27
2013-10-15,1,15,57
2013-10-16,3,2,42
2013-10-16,8,46,50
2013-10-16,2,40,19
2013-10-16,10,20,35
2013-10-17,2,9,52
2013-10-17,7,19,20
2013-10-17,6,44,13
2013-10-17,1,35,47
2013-10-18,5,32,26
2013-10-18,9,13,81
2013-10-18,7,5,8
2013-10-18,3,13,82
2013-10-18,10,15,91
2013-10-18,5,3,19
2013-10-18,10,49,29
2013-10-19,3,33,76
2013-10-19,9,12,66
2013-10-19,2,37,29
2013-10-19,4,3,37
2013-10-20,1,28,78
2013-10-20,10,20,46
2013-10-20,1,4,18
2013-10-21,6,23,9
2013-10-21,10,31,38
2013-10-21,8,37,17
2013-10-21,2,19,37
2013-10-21,6,11,32
2013-10-21,9,35,45
2013-10-21,2,45,70
2013-10-21,1,40,16
2013-10-22,7,28,48
2013-10-22,4,35,53
2013-10-22,2,7,59
2013-10-22,8,34,21
2013-10-22,2,32,40
2013-10-23,1,30,26
2013-10-23,2,23,28
2013-10-23,10,5,14
2013-10-23,1,12,50
2013-10-23,9,34,12
2013-10-23,4,44,22
2013-10-24,6,49,20
2013-10-24,8,8,62
2013-10-24,3,31,75
2013-10-24,5,23,14
2013-10-25,1,32,26
2013-10-25,5,28,39
2013-10-26,6,16,17
2013-10-26,5,17,14
2013-10-26,9,41,21
2013-10-26,3,23,42
2013-10-27,9,3,41
2013-10-27,8,11,90
2013-10-27,8,42,49
2013-10-27,4,3,30
2013-10-27,7,3,18
2013-10-27,3,45,105
2013-10-27,2,46,63
2013-10-27,7,29,38
2013-10-28,4,13,59
2013-10-28,7,4,12
2013-10-28,8,25,65
2013-10-28,4,49,22
2013-10-28,7,6,22
2013-10-28,9,23,17
2013-10-29,10,6,38
2013-10-29,6,42,31
2013-10-29,10,48,49
2013-10-29,8,18,58
2013-10-29,9,49,26
2013-10-30,5,4,9
2013-10-30,10,14,45
2013-10-30,6,15,50
2013-10-30,3,22,68
2013-10-30,6,35,36
2013-10-30,1,29,49
2013-10-31,3,39,34
2013-10-31,4,1,16
2013-10-31,1,38,54
2013-10-31,9,17,34
2013-11-01,9,6,53
2013-11-01,7,1,16
2013-11-01,4,12,74
2013-11-01,7,9,37
2013-11-01,2,11,71
2013-11-01,6,34,16
2013-11-01,2,40,32
2013-11-01,2,3,35
2013-11-01,6,4,20
2013-11-01,6,12,60
2013-11-02,4,44,31
2013-11-02,5,17,28
2013-11-02,10,20,51
2013-11-02,5,44,23
2013-11-02,3,8,93
2013-11-03,2,34,41
2013-11-03,4,29,81
2013-11-03,10,42,41
2013-11-03,8,37,38
2013-11-03,5,28,57
2013-11-04,5,42,19
2013-11-04,10,42,25
2013-11-04,1,22,41
2013-11-04,6,19,25
2013-11-04,3,1,20
2013-11-04,8,20,43
2013-11-05,5,6,37
2013-11-05,6,10,43
2013-11-05,4,11,56
2013-11-05,4,8,76
2013-11-05,1,36,56
2013-11-05,2,32,51
2013-11-05,4,34,18
2013-11-06,6,31,37
2013-11-06,9,39,36
2013-11-06,5,39,34
2013-11-06,7,7,32
2013-11-06,2,19,31
2013-11-06,7,33,34
2013-11-06,8,6,65
2013-11-06,7,17,21
2013-11-07,6,37,22
2013-11-07,8,22,77
2013-11-07,4,32,41
2013-11-07,3,39,43
2013-11-07,3,18,83
2013-11-08,4,50,53
2013-11-08,6,25,70
2013-11-08,8,12,97
2013-11-08,2,1,26
2013-11-08,7,46,50
2013-11-09,3,28,118
2013-11-09,2,44,31
2013-11-09,7,15,53
2013-11-09,7,46,44
2013-11-09,5,40,16
2013-11-09,8,50,85
2013-11-10,4,46,72
2013-11-10,10,13,114
2013-11-10,4,15,82
2013-11-10,8,18,116
2013-11-11,7,24,35
2013-11-11,5,36,38
2013-11-11,2,1,21
2013-11-11,2,30,27
2013-11-11,1,3,22
2013-11-12,3,36,84
2013-11-12,8,20,38
2013-11-12,1,40,30
2013-11-13,1,4,11
2013-11-13,9,19,31
2013-11-13,8,3,34
2013-11-13,1,14,40
2013-11-13,8,33,75
2013-11-13,6,21,21
2013-11-14,2,27,19
2013-11-14,4,11,59
2013-11-14,10,24,64
2013-11-14,10,4,25
2013-11-14,9,17,30
2013-11-14,1,35,58
2013-11-15,10,16,17
2013-11-15,10,44,31
2013-11-15,8,3,35
2013-11-15,3,12,64
2013-11-15,9,8,77
2013-11-15,10,12,74
2013-11-15,1,49,19
2013-11-15,8,18,94
2013-11-16,3,10,83
2013-11-16,5,45,50
2013-11-16,6,28,71
2013-11-17,6,37,22
2013-11-17,8,2,86
2013-11-17,7,35,59
2013-11-17,9,48,53
2013-11-17,8,44,33
2013-11-17,9,26,50
2013-11-17,1,13,83
2013-11-18,6,40,9
2013-11-18,7,7,16
2013-11-18,5,49,12
2013-11-18,8,40,22
2013-11-18,3,25,74
2013-11-19,10,43,34
2013-11-19,1,43,33
2013-11-19,4,25,70
2013-11-20,7,26,26
2013-11-20,8,14,68
2013-11-20,8,1,25
2013-11-21,1,19,30
2013-11-21,7,14,31
2013-11-21,3,23,29
2013-11-21,5,15,62
2013-11-22,5,44,20
2013-11-22,3,36,64
2013-11-22,4,49,25
2013-11-22,8,10,70
2013-11-22,7,10,52
2013-11-22,9,4,29
2013-11-22,4,13,87
2013-11-22,9,17,25
2013-11-22,5,10,60
2013-11-22,5,26,35
2013-11-22,3,25,77
2013-11-22,9,38,92
2013-11-22,8,14,58
2013-11-22,1,5,13
2013-11-23,10,46,67
2013-11-23,8,6,65
2013-11-23,4,16,25
2013-11-23,4,8,82
2013-11-23,6,14,55
2013-11-24,9,37,31
2013-11-24,1,9,49
2013-11-24,2,22,104
2013-11-24,5,18,57
2013-11-24,3,34,29
2013-11-24,8,30,42
2013-11-24,7,41,18
2013-11-24,10,28,97
2013-11-24,4,34,32
2013-11-24,3,17,35
2013-11-25,3,23,19
2013-11-25,9,14,44
2013-11-25,10,18,74
2013-11-25,5,9,31
2013-11-26,7,16,15
2013-11-26,2,23,30
2013-11-26,1,9,43
2013-11-26,1,28,71
2013-11-26,4,26,44
2013-11-27,3,7,47
2013-11-27,5,35,44
2013-11-28,4,39,37
2013-11-28,3,43,52
2013-11-28,1,37,39
2013-11-28,4,14,57
2013-11-29,4,24,62
2013-11-29,5,11,68
2013-11-29,6,17,25
2013-11-29,9,34,20
2013-11-29,10,48,54
2013-11-29,6,49,23
2013-11-29,2,21,52
2013-11-30,1,20,43
2013-11-30,5,34,21
2013-11-30,6,13,63
2013-11-30,8,44,30
2013-12-01,5,20,28
2013-12-01,3,28,71
2013-12-01,5,13,35
2013-12-01,10,32,36
2013-12-01,2,25,75
2013-12-01,1,41,18
2013-12-02,6,9,18
2013-12-02,10,47,10
2013-12-03,5,36,30
2013-12-03,7,37,9
2013-12-03,10,14,55
2013-12-03,1,3,21
2013-12-04,2,8,58
2013-12-04,6,16,15
2013-12-05,4,34,16
2013-12-05,1,23,13
2013-12-05,1,17,16
2013-12-05,10,15,60
2013-12-05,8,46,40
2013-12-05,6,5,7
2013-12-06,6,48,25
2013-12-06,7,26,19
2013-12-06,4,40,12
2013-12-06,9,42,34
2013-12-07,9,4,15
2013-12-07,8,1,15
2013-12-07,2,5,14
2013-12-07,3,7,43
2013-12-08,10,20,44
2013-12-08,2,42,40
2013-12-08,3,48,55
2013-12-08,7,40,13
2013-12-08,5,18,51
2013-12-09,1,18,36
2013-12-09,8,42,22
2013-12-09,1,7,23
2013-12-09,2,31,34
2013-12-09,2,4,8
2013-12-10,9,12,45
2013-12-10,4,7,39
2013-12-10,8,11,43
2013-12-10,6,41,11
2013-12-11,10,20,28
2013-12-11,7,32,17
2013-12-11,3,15,60
2013-12-11,2,30,26
2013-12-11,9,25,50
2013-12-11,2,12,72
2013-12-11,7,38,31
2013-12-11,4,13,54
2013-12-12,4,41,15
2013-12-12,1,50,38
2013-12-12,4,27,19
2013-12-12,10,20,40
2013-12-12,4,4,15
2013-12-12,9,9,33
2013-12-13,4,10,50
2013-12-13,7,42,14
2013-12-13,6,2,33
2013-12-13,7,6,21
2013-12-13,10,35,47
2013-12-13,10,7,40
2013-12-13,1,40,15
2013-12-14,3,23,20
2013-12-14,4,14,42
2013-12-14,3,41,14
2013-12-14,8,21,27
2013-12-15,4,14,37
2013-12-15,4,28,80
2013-12-15,10,34,21
2013-12-15,5,4,5
2013-12-15,10,32,41
2013-12-16,9,32,18
2013-12-16,8,49,15
2013-12-16,4,37,17
2013-12-16,6,17,12
2013-12-16,5,25,33
2013-12-16,1,29,38
2013-12-17,1,10,39
2013-12-17,1,21,19
2013-12-17,3,22,60
2013-12-17,3,21,24
2013-12-17,7,49,9
2013-12-17,3,33,42
2013-12-18,2,7,44
2013-12-18,5,49,13
2013-12-18,7,30,13
2013-12-18,10,5,13
2013-12-18,8,11,50
2013-12-18,7,24,26
2013-12-18,6,32,24
2013-12-18,8,15,70
2013-12-18,4,45,41
2013-12-18,5,32,18
2013-12-18,10,38,63
2013-12-18,6,50,24
2013-12-19,7,35,36
2013-12-19,3,32,34
2013-12-19,6,6,22
2013-12-19,2,43,40
2013-12-19,9,32,32
2013-12-20,10,25,62
2013-12-20,1,46,38
2013-12-20,4,2,40
2013-12-20,9,38,61
2013-12-20,4,42,33
2013-12-20,6,25,25
2013-12-21,6,17,15
2013-12-21,4,28,64
2013-12-21,4,4,19
2013-12-21,7,19,15
2013-12-21,4,17,16
2013-12-22,1,39,32
2013-12-22,10,15,85
2013-12-22,1,46,42
2013-12-22,1,25,51
2013-12-23,10,16,14
2013-12-23,3,34,11
2013-12-23,2,1,7
2013-12-23,1,10,32
2013-12-23,10,44,13
2013-12-24,10,2,32
2013-12-24,8,34,17
2013-12-24,10,32,35
2013-12-24,5,6,31
2013-12-24,7,46,36
2013-12-24,3,9,33
2013-12-25,7,39,15
2013-12-25,5,32,14
2013-12-25,2,15,67
2013-12-25,5,5,7
2013-12-25,9,41,10
2013-12-26,8,8,67
2013-12-26,5,32,15
2013-12-26,10,44,23
2013-12-27,10,35,45
2013-12-27,1,36,46
2013-12-27,7,18,46
2013-12-27,6,33,29
2013-12-27,8,23,20
2013-12-28,10,7,43
2013-12-28,3,11,58
2013-12-28,5,29,38
2013-12-28,1,14,42
2013-12-28,10,17,24
2013-12-29,5,43,27
2013-12-29,10,37,26
2013-12-29,10,42,25
2013-12-30,6,28,42
2013-12-30,5,27,10
2013-12-30,9,15,52
2013-12-30,10,25,34
2013-12-30,5,14,25
2013-12-31,4,17,18
2013-12-31,5,8,40
2013-12-31,3,22,56
2013-12-31,7,43,21
2013-12-31,7,35,33
2013-12-31,10,42,26
2013-12-31,1,27,19
2013-12-31,3,27,13
2014-01-01,3,34,25
2014-01-01,1,5,6
2014-01-01,8,43,31
2014-01-01,3,46,45
2014-01-01,10,2,47
2014-01-02,4,6,34
2014-01-02,7,45,28
2014-01-02,6,21,27
2014-01-02,5,49,10
2014-01-02,4,43,39
2014-01-03,2,10,64
2014-01-03,3,3,27
2014-01-03,7,44,13
2014-01-03,6,37,15
2014-01-04,10,30,39
2014-01-04,1,17,22
2014-01-04,7,7,36
2014-01-04,7,49,11
2014-01-04,10,24,60
2014-01-04,7,36,38
2014-01-04,6,28,38
2014-01-05,3,44,23
2014-01-05,2,47,24
2014-01-05,6,15,51
2014-01-05,7,38,47
2014-01-05,8,1,28
2014-01-06,3,32,30
2014-01-06,3,27,12
2014-01-06,3,17,10
2014-01-06,3,2,37
2014-01-06,4,8,50
2014-01-06,8,8,45
2014-01-06,2,36,47
2014-01-07,5,7,21
2014-01-07,9,47,12
2014-01-07,6,23,10
2014-01-07,3,23,17
2014-01-07,9,34,13
2014-01-07,4,41,14
2014-01-07,10,21,34
2014-01-07,3,34,15
2014-01-07,10,4,14
2014-01-07,7,11,22
2014-01-07,7,25,34
2014-01-07,3,19,26
2014-01-08,2,24,51
2014-01-08,5,40,15
2014-01-09,1,14,33
2014-01-09,9,28,49
2014-01-09,10,27,23
2014-01-09,9,24,58
2014-01-10,8,42,35
2014-01-10,2,13,66
2014-01-10,4,50,41
2014-01-10,8,2,36
2014-01-10,4,36,55
2014-01-10,8,9,50
2014-01-10,9,43,43
2014-01-10,1,31,31
2014-01-11,4,38,71
2014-01-11,8,6,54
2014-01-11,5,41,13
2014-01-11,9,32,41
2014-01-11,3,50,51
2014-01-11,2,9,39
2014-01-12,8,19,35
2014-01-12,3,29,59
2014-01-12,3,23,23
2014-01-12,8,31,51
2014-01-13,2,49,28
2014-01-13,8,25,55
2014-01-14,8,33,54
2014-01-14,1,27,13
2014-01-14,9,46,33
2014-01-14,7,32,15
2014-01-14,4,46,31
2014-01-15,8,20,36
2014-01-15,10,28,60
2014-01-15,6,11,39
2014-01-15,9,32,39
2014-01-15,7,24,24
2014-01-15,7,40,11
2014-01-15,5,22,31
2014-01-16,4,50,50
2014-01-16,5,30,27
2014-01-17,5,5,8
2014-01-17,9,31,36
2014-01-17,1,49,10
2014-01-17,4,48,36
2014-01-17,5,31,21
2014-01-18,5,9,23
2014-01-18,8,32,35
2014-01-18,10,10,46
2014-01-18,5,4,10
2014-01-18,8,36,73
2014-01-19,10,3,27
2014-01-19,5,38,53
2014-01-19,3,36,57
2014-01-19,9,47,19
2014-01-20,1,4,10
2014-01-20,10,26,23
2014-01-20,10,42,20
2014-01-20,5,22,31
2014-01-21,2,42,36
2014-01-21,1,9,28
2014-01-21,5,12,23
2014-01-21,7,41,13
2014-01-21,10,28,45
2014-01-21,9,27,18
2014-01-21,3,33,47
2014-01-21,9,15,56
2014-01-21,9,19,21
2014-01-22,3,32,34
2014-01-22,10,41,18
2014-01-22,2,37,22
2014-01-22,2,7,48
2014-01-22,5,41,8
2014-01-22,2,48,43
2014-01-22,7,13,28
2014-01-22,8,23,21
2014-01-23,9,43,34
2014-01-23,8,36,62
2014-01-23,5,48,25
2014-01-23,9,37,20
2014-01-23,6,9,18
2014-01-23,3,1,17
2014-01-23,7,27,5
2014-01-23,1,24,29
2014-01-24,8,24,56
2014-01-24,8,50,54
2014-01-25,9,21,29
2014-01-25,3,26,38
